movieId,avg_rating_item,quantity_item,likability,title,year,genre,cost
58301,4.0,2,0.24408085930822265,The Claim,2000,Drama,1524
58315,2.25,2,-1.2709676006152766,Shadow of the Vampire,2000,Drama,1837
58351,4.166666666666667,3,0.8684189062399557,House of Games,1987,Crime,873
58627,3.75,2,0.39458111214359093,Kill Me Again,1989,Drama,230
58975,2.5,1,-0.8742236024844718,Annie,1982,Comedy,593
59014,2.125,4,-1.3616366566348637,Don't Tell Mom the Babysitter's Dead,1991,Comedy,1426
59022,2.9166666666666665,6,-0.5665726668765946,An Officer and a Gentleman,1982,Drama,230
59995,3.8333333333333335,3,1.0482110629840893,The Alamo,1960,Action,1181
60293,3.375,4,-0.026756561663553446,At Close Range,1986,Crime,533
60487,3.5,5,-0.059074698794115574,Breaker! Breaker!,1977,Action,961
60609,4.0,1,0.6257763975155282,Breakheart Pass,1975,Thriller,310
60753,3.6666666666666665,3,0.4113474434838902,Friendly Persuasion,1956,Drama,736
61248,3.375,4,-0.10731385924639891,Gettysburg,1993,War,510
61348,0.5,3,-3.0079800385319135,Imaginary Crimes,1994,Drama,803
62394,1.3333333333333333,6,-1.8453626579540845,Rancho Deluxe,1975,Action,617
62801,4.0,1,0.6257763975155282,The St  Francisville Experiment,2000,Horror,765
62912,3.0,3,-0.4865932001204431,Antitrust,2001,Action,174
63072,3.375,4,-0.05130863714880385,Double Take,2001,Adventure,107
63540,0.5,2,-2.741620933662327,Save the Last Dance,2001,Drama,1363
63826,3.0,1,-0.37422360248447184,Panic,2000,Comedy,974
63876,3.6363636363636362,11,0.31161893549801134,The Pledge,2001,Crime,912
63992,2.5384615384615383,13,-0.8517496585805943,Kids World,2001,,275
64197,4.166666666666667,3,0.34161840738079796,????,1998,Drama,1928
64508,1.0,1,-2.374223602484472,The Amati Girls,2001,Drama,106
64900,4.0,1,0.6257763975155282,Love Field,1992,Drama,714
65126,3.75,2,0.42649991242370766,The Man in the Moon,1991,Drama,995
65310,3.0,1,-0.37422360248447184,Mystic Pizza,1988,Comedy,615
65982,3.1666666666666665,3,-0.033127042511179074,Prelude to a Kiss,1992,Drama,441
66066,0.5,1,-2.874223602484472,Coffy,1973,Thriller,156
66090,3.75,2,0.23824364899473083,Foxy Brown,1974,Thriller,196
66297,3.5833333333333335,6,-0.15648618777045642,I'm Gonna Git You Sucka,1988,Action,681
66335,2.25,2,-1.105418887856409,Untamed Heart,1993,Comedy,1378
67252,3.3333333333333335,3,-0.05182491714125703,Sugar & Spice,2001,Crime,454
67695,2.5,2,-0.6342299568618324,The Wedding Planner,2001,Comedy,1825
67923,3.2,5,-0.08344372794983208,Amy,1997,Comedy,1009
68073,3.9,10,0.4122526804584082,Dog Run,2001,,1174
68444,3.0,1,-0.37422360248447184,Trolösa,2000,Drama,576
68901,3.5,2,0.12949213016721628,The Invisible Circus,2001,Drama,303
68952,3.5,3,0.16219467350668001,Die Stille nach dem Schuss,2000,Drama,470
68959,2.5,1,-0.8742236024844718,Le château des singes,1999,Adventure,694
68965,0.5,1,-2.874223602484472,Two Ninas,2000,Comedy,1532
69685,3.0,1,-0.37422360248447184,"Harry, un ami qui vous veut du bien",2000,Comedy,948
69746,2.5,1,-0.8742236024844718,Amazing Grace and Chuck,1987,Drama,1679
70465,4.0,1,0.6257763975155282,Amazon Women on the Moon,1987,Comedy,885
70946,0.5,1,-2.874223602484472,Baby Boom,1987,Comedy,1677
71106,3.75,4,0.10751698255928677,Back to the Beach,1987,Comedy,812
71135,3.857142857142857,7,0.19879043979076658,Barfly,1987,Comedy,857
71248,2.625,4,-0.6533871658057994,Best Seller,1987,Action,275
71429,4.333333333333333,3,0.7467978211925681,Beverly Hills Cop II,1987,Action,1291
71533,3.0,1,-0.37422360248447184,Beverly Hills Cop,1984,Action,838
71745,3.0,6,-0.5994696214583669,The Big Easy,1986,Drama,1875
72603,3.0,1,-0.37422360248447184,Big Shots,1987,Action,369
72641,3.8947368421052633,19,0.26844296709885057,The Big Town,1987,Drama,1102
72733,3.75,2,0.681972168223413,Born in East L.A.,1987,Comedy,579
73759,4.0,1,0.6257763975155282,The Brave Little Toaster,1987,Fantasy,362
74545,3.25,8,-0.13543730913079344,Can't Buy Me Love,1987,Drama,726
74944,3.0,2,-0.35541888785640907,Cherry 2000,1987,Science Fiction,1117
74948,3.6666666666666665,3,0.15370089420161545,Cop,1988,Crime,975
75813,3.1666666666666665,3,-0.29676827973054465,Critical Condition,1987,Comedy,66
76060,2.0,1,-1.3742236024844718,Cry Freedom,1987,Drama,332
76272,3.5,1,0.12577639751552816,Chu nu jiang,1987,Horror,632
77800,3.6,5,0.07926098525688116,Dead of Winter,1987,Horror,1469
77866,2.75,4,-0.558594451707446,The Dead,1987,Drama,958
78266,2.0,2,-1.017331581462016,Death Before Dishonor,1987,Drama,612
78349,3.1666666666666665,3,-0.6021327960358445,Disorderlies,1987,Comedy,919
78772,1.75,2,-1.9038605697151423,Dogs in Space,1986,Music,889
79008,4.25,4,0.49319746998924985,Eddie Murphy Raw,1987,Comedy,1113
79251,2.75,2,-0.24369464147892228,Empire of the Sun,1987,Drama,1420
79274,3.125,4,-0.27838080088875417,Ernest Goes to Camp,1987,Comedy,73
79553,3.75,4,0.2222138689552311,The Evil Dead,1981,Horror,348
79720,3.25,2,-0.12050786983278372,Extreme Prejudice,1987,Action,1850
79879,2.75,2,-0.38422995686183237,Family Viewing,1987,Drama,1193
80083,3.5,1,0.12577639751552816,Five Corners,1987,Drama,361
80219,4.0,6,0.39250088168123765,Flowers in the Attic,1987,Drama,1356
80693,4.0,6,0.3688201995583719,The Fourth Protocol,1987,Action,1190
80846,3.25,2,-0.3354740363096733,Gardens of Stone,1987,Drama,475
81083,3.75,2,-0.017493272631881496,Giulia e Giulia,1987,Drama,907
81660,2.5,1,-0.8742236024844718,The Glass Menagerie,1987,Drama,1437
81788,4.166666666666667,3,0.5563446272801311,"Good Morning, Babilonia",1987,Romance,1153
82041,3.5,2,0.5063053585210777,Hiding Out,1987,Action,1048
82527,4.166666666666667,3,0.8044527560315057,Hollywood Shuffle,1987,Comedy,1283
85342,4.1,5,0.6525652457908399,Hope and Glory,1987,Drama,1202
85401,3.5,3,0.5394581352676542,Hot Pursuit,1987,Comedy,900
85881,3.4166666666666665,6,0.13473340840667478,Housekeeping,1987,Comedy,1497
86142,3.3,5,0.10865116717763997,Hunk,1987,Fantasy,608
87192,3.6666666666666665,3,0.41298144548227533,Innerspace,1987,Action,534
87234,3.75,2,0.7563053585210777,Ironweed,1987,Drama,700
87298,2.875,4,-0.3754169638080339,Ishtar,1987,Action,1507
88118,4.0,1,0.6257763975155282,Jaws: The Revenge,1987,Adventure,1779
89039,3.8333333333333335,3,0.20724863809635666,Leonard Part 6,1987,Action,910
89085,4.5,1,1.1257763975155282,Less Than Zero,1987,Drama,760
89343,3.5,3,0.16888308552733733,Like Father Like Son,1987,Comedy,1049
89774,3.9,5,0.3525490357828792,The Lost Boys,1987,Horror,771
89864,3.6923076923076925,13,0.1172302588879548,Made in Heaven,1987,Fantasy,305
90430,4.25,2,0.40499346191565877,Maid to Order,1987,Comedy,1472
91485,3.0,4,-0.5207977203191567,Making Mr. Right,1987,Comedy,1210
91976,2.0,2,-1.1342299568618324,Mannequin,1987,Fantasy,55
92309,2.5,2,-0.4936946414789223,Masters of the Universe,1987,Action,361
93320,5.0,1,1.6257763975155282,Million Dollar Mystery,1987,Comedy,819
93855,4.5,2,1.1127348245246353,The Monster Squad,1987,Horror,1432
94070,3.5,3,0.20456098113973079,A Month in the Country,1987,History,680
95147,3.5,1,0.12577639751552816,Morgan Stewart's Coming Home,1987,Comedy,166
95165,3.0,1,-0.37422360248447184,My Demon Lover,1987,Comedy,1632
95182,3.0,1,-0.37422360248447184,No Man's Land,1987,Action,455
95473,3.5,1,0.12577639751552816,North Shore,1987,Action,1247
95475,4.5,1,1.1257763975155282,Head Over Heels,2001,Comedy,1352
95499,4.5,1,1.1257763975155282,Left Behind,2000,Drama,1779
95780,3.5,1,0.12577639751552816,Valentine,2001,Horror,1797
95782,3.5,1,0.12577639751552816,????,2000,Drama,757
95963,3.5,1,0.12577639751552816,Fever,1999,Drama,1041
95965,4.5,1,1.1257763975155282,The Million Dollar Hotel,2000,Drama,1199
96004,4.0,1,0.6257763975155282,Krampack,2000,Drama,1242
96007,3.5,1,0.12577639751552816,Hannibal,2001,Crime,467
96432,3.0,2,-0.45201246349389157,Saving Silverman,2001,Comedy,357
96588,3.9285714285714284,7,0.6282906744277282,Signs & Wonders,2001,Drama,1291
96811,4.0,3,0.55212895257901,Le goût des autres,2000,Drama,601
97860,3.0,4,-0.33408966197521994,Vatel,2000,History,851
98607,3.75,2,0.36273482452463535,Down to Earth,2001,Fantasy,1022
98829,4.0,1,0.6257763975155282,Recess: School's Out,2001,Science Fiction,91
99728,3.375,4,0.03847963788085562,Sweet November,2001,Drama,73
100159,3.5,2,0.5063053585210777,Company Man,2000,Comedy,947
101525,3.9,5,0.4873586219777991,The Price of Milk,2000,Comedy,50
102033,3.0,3,-0.010097324930788965,Monkeybone,2001,Adventure,424
102194,3.7,5,0.24012230232379358,3000 Miles to Graceland,2001,Action,1054
102252,4.5,1,1.1257763975155282,La veuve de Saint-Pierre,2000,Romance,371
102407,2.875,4,-0.15942019178484979,The Mexican,2001,Action,501
102716,3.25,2,0.181972168223413,See Spot Run,2001,Action,183
103048,3.6666666666666665,3,0.45196671174947517,Carman: The Champion,2001,Drama,100
103384,2.1666666666666665,3,-0.8096331580544084,The Caveman's Valentine,2001,Drama,123
103772,3.0,6,-0.33649201139315466,"Eu, Tu, Eles",2000,Comedy,107
104913,4.363636363636363,11,0.7001575726513732,Series 7: The Contenders,2001,Action,443
105213,3.2,5,-0.24965322403376602,15 Minutes,2001,Action,341
106022,4.0,1,0.6257763975155282,Get Over It,2001,Comedy,861
106491,2.6666666666666665,3,-0.8709992429499049,Blow Dry,2001,Comedy,879
106918,3.5714285714285716,7,0.09481391190843073,Hit and Runway,1999,,1564
107069,3.5,4,0.08986204991805202,Long Night's Journey Into Day,2000,Documentary,703
107999,3.5,1,0.12577639751552816,Simon Magus,1999,,250
108090,3.5,1,0.12577639751552816,When Brendan Met Trudy,2000,,1112
108583,4.166666666666667,3,0.9700044381482509,Avalon,1990,Drama,1192
108981,4.0,4,0.378335436038738,Gray's Anatomy,1996,Comedy,513
109074,4.0,1,0.6257763975155282,?????,1993,Drama,165
109895,3.25,2,0.11577004313816763,The Mirror Crack'd,1980,Crime,834
110348,4.0,1,0.6257763975155282,Of Mice and Men,1939,Drama,397
110882,3.25,2,-0.12050786983278372,Pixote: A Lei do Mais Fraco,1981,Crime,759
111624,3.5,1,0.12577639751552816,Reform School Girls,1986,Action,1076
111921,3.9166666666666665,6,0.2992257157069021,Tapeheads,1988,Comedy,108
112818,2.5,2,-0.6342299568618324,Tuff Turf,1985,Drama,127
113252,3.5,2,0.5063053585210777,The Unbelievable Truth,1989,Comedy,248
113573,3.0,1,-0.37422360248447184,The Bishop's Wife,1947,Comedy,533
114060,3.5,3,0.576245012395992,Elvis That's the Way It Is,1970,Music,1365
114670,3.25,2,-0.29955721608939756,The Fortune Cookie,1966,Romance,166
115122,4.375,4,0.6204053746392839,Lilies of the Field,1963,Comedy,1022
115216,3.5,2,0.36577004313816763,Hans Christian Andersen,1952,Music,206
115877,3.5,1,0.12577639751552816,The Greatest Story Ever Told,1965,Drama,1513
115881,2.0,2,-0.9936946414789223,Elmer Gantry,1960,Drama,67
116397,3.75,2,0.020031055900621375,Alfie,1966,Comedy,2031
117123,3.0,1,-0.37422360248447184,Demetrius and the Gladiators,1954,Action,1456
118082,3.5,1,0.12577639751552816,The Fantasticks,1995,Comedy,176
126006,3.5,1,0.12577639751552816,I Know Where I'm Going!,1945,Drama,616
130642,3.5,1,0.12577639751552816,The Abominable Dr. Phibes,1971,Comedy,207
130682,3.5,1,0.12577639751552816,"Die, Monster, Die!",1965,Drama,1284
135887,2.9,5,-0.5072469826906152,Real Life,1979,Comedy,696
139130,4.0,1,0.6257763975155282,Battle Beyond the Stars,1980,Science Fiction,983
141718,3.5,1,0.12577639751552816,Death Warrant,1990,Action,792
141866,4.0,1,0.6257763975155282,Double Impact,1991,Thriller,1302
152091,3.0,1,-0.37422360248447184,The End,1978,Comedy,1507
152844,4.0,1,0.6257763975155282,Fuzz,1972,Comedy,516
156726,3.5,1,0.12577639751552816,Harley Davidson and the Marlboro Man,1991,Action,496
159462,3.0,1,-0.37422360248447184,Losin' It,1983,Comedy,766
161594,3.0,1,-0.37422360248447184,Mermaids,1990,Comedy,1576
162376,4.5,1,1.1257763975155282,The Mighty Quinn,1989,Action,178
2106,3.65,10,0.06716582667492621,Unmade Beds,1997,Comedy,620
2549,2.0555555555555554,9,-1.6947157267095592,Rated X,2000,Drama,490
4799,3.7857142857142856,7,0.5363347476178385,Manhunter,1986,Crime,656
8985,1.7916666666666667,12,-1.5916706213305947,Reversal of Fortune,1990,Drama,1276
42002,2.8333333333333335,3,-0.20243654415940618,Death on the Nile,1978,Mystery,409
44694,3.45,10,-0.1502863069339325,DeepStar Six,1989,Action,340
2275,3.1666666666666665,3,-0.18055740534394715,Revenge of the Nerds,1984,Comedy,649
2450,1.7916666666666667,12,-1.7692474616292273,Revenge of the Nerds II: Nerds in Paradise,1987,Comedy,228
3264,2.8666666666666667,15,-0.6378213902343658,Longtime Companion,1990,Drama,916
3397,3.45,10,-0.014920788613760338,4 Little Girls,1997,Documentary,1784
3398,3.5,11,0.00041365901673358476,River's Edge,1986,Crime,705
4040,2.388888888888889,9,-0.9378752041084822,Girls Just Want to Have Fun,1985,Comedy,84
4092,2.5,1,-0.8190476190476192,The Longest Yard,1974,Crime,1754
6093,4.125,4,0.35259032361191733,Necessary Roughness,1991,Comedy,53
6305,3.25,2,-0.004113361762615675,C.H.U.D.,1984,Horror,835
6662,3.8333333333333335,15,0.3502725858250831,Enemy at the Gates,2001,War,513
6811,2.875,4,-0.37001187996980434,Exit Wounds,2001,Action,2124
7236,3.0,2,-0.29591209585786604,The Dish,2000,History,1887
7649,4.0,7,0.4993879626270954,Memento,2000,Mystery,677
7708,2.5,1,-0.8190476190476192,The Brothers,2001,Comedy,428
7810,3.6666666666666665,3,0.020554427142104686,Heartbreakers,2001,Crime,1078
7811,3.75,2,0.10547619047619028,Say It Isn't So,2001,Comedy,182
7812,3.75,2,0.10547619047619028,Too Much Sleep,1997,,1541
8537,4.0,1,0.6809523809523808,Someone Like You...,2001,Comedy,1647
26492,3.5,1,0.18095238095238075,Spy Kids,2001,Action,685
26700,1.6666666666666667,3,-0.8908225345854,Tomcats,2001,Comedy,725
27685,1.0,1,-2.3190476190476192,The Tailor of Panama,2001,Drama,254
31221,2.3,10,-0.9074303391286669,Amores perros,2000,Drama,1636
37857,4.333333333333333,3,0.8246779120200748,Keep the River on Your Right: A Modern Cannibal Tale,2000,Documentary,1543
47423,2.75,6,-0.6079236779519054,Les Glaneurs et la Glaneuse,2000,Documentary,977
47518,3.590909090909091,11,0.212089727733714,Along Came a Spider,2001,Crime,124
1586,2.759259259259259,27,-0.8295025341482662,Blow,2001,Crime,1512
2297,3.0384615384615383,13,-0.4463034286735805,Just Visiting,2001,Comedy,120
3908,2.9,5,-0.8054276677975494,Pokémon 3: The Movie,2000,Adventure,322
5784,2.4,5,-0.9160047534477702,Beautiful Creatures,2000,Comedy,907
6793,3.125,4,-0.6822412102915617,Brigham City,2001,Crime,1328
7566,4.625,4,0.9555459745333323,???? ?? ?? ???,2000,Drama,777
26712,4.5,4,0.8305459745333323,Shadow Magic,2000,Drama,1870
38499,4.4,5,0.8428029208187005,Bridget Jones's Diary,2001,Comedy,135
43679,4.0,2,-0.12464937979180957,Joe Dirt,2001,Mystery,435
50658,4.375,4,0.7055459745333323,Josie and the Pussycats,2001,Comedy,1243
50740,4.5,3,0.7296586784381417,Kingdom Come,2011,Comedy,300
50742,4.5,3,0.7296586784381417,The Body,2001,Drama,560
51935,4.214285714285714,7,0.6627022373080277,Chopper,2000,Crime,841
52767,4.5,5,0.9437471244542521,?????,2000,Drama,1373
65130,3.5,6,-0.16809670779532407,Lakeboat,2000,,1178
70678,4.5,1,0.20152091254752857,Crocodile Dundee in Los Angeles,2001,Adventure,1290
97673,4.5,2,0.6673643876832165,Freddy Got Fingered,2001,Comedy,103
42738,3.1666666666666665,15,-0.17192657900032204,The Center of the World,2001,Drama,1373
45081,2.875,4,-0.27767430871617715,Ek Je Aachhe Kanya,2001,Drama,845
46,3.1666666666666665,12,-0.4430022103145044,The Low Down,2001,Romance,2234
93,2.227272727272727,11,-1.1735301723207423,The Luzhin Defence,2000,Romance,510
156,3.9545454545454546,11,0.3220920935834319,The Visit,2000,Drama,102
191,3.0,5,-0.42996897046422616,Lilies - Les feluettes,1996,Drama,388
783,3.357142857142857,49,-0.2210371437710682,Scarface,1983,Action,860
190,3.8333333333333335,6,0.10140193394248313,Days of Wine and Roses,1962,Drama,286
495,3.8125,8,0.23869005312316272,Driven,2001,Action,1653
872,5.0,1,1.053125,The Forsaken,2001,Action,435
1132,3.65625,16,-0.11215910290948766,One Night at McCool's,2001,Action,532
1913,3.7857142857142856,7,0.23908937918953996,Town & Country,2001,Comedy,1548
2673,4.75,2,0.801900337837838,Rat,2001,Drama,2165
3637,4.0,1,0.05312500000000009,The Mummy Returns,2001,Adventure,498
3814,4.115384615384615,13,0.43621360058417796,Yûrika,2000,Drama,410
4334,3.5,4,0.21565165245202556,Tuvalu,1999,Fantasy,2047
4470,4.5,1,0.5531250000000001,Sous le Sable,2000,Drama,1090
4928,4.0,3,-0.08466314994844604,Cleopatra,1963,Drama,1803
5028,4.5,2,0.7033301767676767,Krull,1983,Fantasy,1174
5530,2.5,6,-1.0748126051603406,Lost in America,1985,Comedy,361
5668,3.6,5,0.14932153989238,The Lost World,1925,Adventure,787
6123,4.0,2,0.5436035534469403,Triumph des Willens,1935,Documentary,280
6301,3.0,3,-0.36328066832556133,True Believer,1989,Crime,1412
6509,4.0,1,0.05312500000000009,The World According to Garp,1982,Comedy,902
7172,4.0,1,0.05312500000000009,Candy,1968,Fantasy,1640
7460,3.142857142857143,7,-0.37329144662774344,Fellini Satyricon,1969,Drama,1287
7564,5.0,1,1.053125,Roma,1972,Comedy,407
7574,5.0,1,1.053125,Frankie and Johnny,1966,Comedy,468
7786,3.5,1,-0.4468749999999999,Frankie and Johnny,1991,Drama,49
7820,4.0,1,0.05312500000000009,A Home of Our Own,1993,Comedy,1606
7938,3.5,2,0.043603553446940335,Paris When It Sizzles,1964,Comedy,1880
7979,3.9,5,0.29323384015300596,Pola X,1999,Drama,397
8014,3.5833333333333335,6,-0.03840466742363913,La città delle donne,1980,Comedy,353
8199,4.75,2,0.76875,For the Boys,1991,Music,286
8327,4.25,2,0.3774028361344539,Nine to Five,1980,Comedy,946
8367,3.0,2,-0.39694879363449687,Norma Rae,1979,Drama,761
8485,4.0,1,0.05312500000000009,Summer Rental,1985,Comedy,1335
26150,5.0,1,1.053125,"The 5,000 Fingers of Dr. T.",1953,Family,387
26228,4.0,1,0.05312500000000009,Catchfire,1990,Drama,539
26318,4.5,2,0.43752140410958895,Love Story,1970,Drama,296
26326,4.5,5,0.6476913395696506,Pelle Erobreren,1987,Drama,436
26578,5.0,1,1.053125,Du rififi chez les hommes,1955,Drama,1574
31437,4.0,3,0.04878117913832206,A Knight's Tale,2001,Adventure,1258
31524,4.0,1,0.05312500000000009,Bread and Roses,2000,Comedy,891
31930,4.0,1,0.05312500000000009,Calle 54,2000,Documentary,301
40491,4.5,1,0.5531250000000001,The King Is Alive,2000,Drama,943
43899,3.0,1,-0.9468749999999999,Sordid Lives,2001,Comedy,198
45000,4.0,1,0.05312500000000009,Startup.com,2001,Documentary,840
47274,4.0,2,-0.05381897138964553,Angel Eyes,2001,Drama,896
48165,4.5,2,0.4577551605504586,Shrek,2001,Adventure,282
52528,4.0,1,0.05312500000000009,Fast Food Fast Women,2000,Comedy,946
52617,5.0,1,1.053125,Moulin Rouge!,2001,Drama,927
52885,4.090909090909091,11,0.4973421743362152,Petits Frères,1999,Drama,804
53447,4.0,2,-0.05381897138964553,Pearl Harbor,2001,History,458
58425,4.5,1,0.5531250000000001,1732 Høtten,1998,Thriller,1397
61206,4.5,1,0.5531250000000001,Himalaya - l'enfance d'un chef,1999,Adventure,1338
64701,3.0,3,-0.09359014039866898,The Man Who Cried,2000,Drama,972
68137,2.0,1,-1.946875,Our Song,2000,Drama,1765
68967,4.0,1,0.05312500000000009,Gabriela,2001,,811
69516,4.25,2,0.19618102861035447,Ice Castles,1978,Drama,252
71108,4.333333333333333,3,0.5162393946399405,Love Potion No. 9,1992,Comedy,743
71438,3.5,1,-0.4468749999999999,Postcards from the Edge,1990,Comedy,1101
78836,4.5,2,0.32499999999999996,Apache,1954,Action,1179
81054,4.0,1,0.05312500000000009,"Buffalo Bill and the Indians, or Sitting Bull's History Lesson",1976,Western,1780
81786,4.25,2,0.20775516055045862,City Slickers,1991,Action,174
205,4.0,4,0.01323809251406427,Eight Men Out,1988,Drama,1480
351,3.1923076923076925,13,-0.3708526060776251,The Horse Soldiers,1959,War,822
2155,3.3,10,-0.1114276591660615,The Kentuckian,1955,Action,286
2359,4.133333333333334,30,0.5521742675585678,La notte,1961,Drama,906
3022,4.25,14,0.6867918905609111,Mississippi Burning,1988,Thriller,456
3037,4.166666666666667,18,0.5424934979647846,The Magnificent Seven,1960,Western,155
4174,3.8,5,0.10626148440491141,Return of the Seven,1966,Western,1130
4688,4.0,3,0.4159280869425796,Rio Bravo,1959,Western,573
5602,3.875,4,0.2898238745656089,The Scarlet Empress,1934,Drama,654
3980,3.25,14,-0.15340312022917016,Semi-Tough,1977,Comedy,1230
33646,3.1666666666666665,3,-0.07724508912009782,Suspect,1987,Crime,305
234,2.75,12,-0.6142521620746023,Throw Momma from the Train,1987,Crime,216
255,2.2,5,-1.0423698925409783,??,2000,Drama,990
275,2.8,5,-0.691599455164124,Midnight Madness,1980,Comedy,437
291,2.0,6,-1.5629359536229115,Nattevagten,1994,Horror,490
437,2.75,4,-0.45980555062294237,The Sand Pebbles,1966,Action,521
546,1.7352941176470589,17,-1.7023408756448708,Twelve O'Clock High,1949,War,376
548,3.0,9,-0.47328139094851795,Von Ryan's Express,1965,Action,2066
30,4.05,10,0.3085110002423305,The Animal,2001,Action,100
72,3.1666666666666665,6,-0.208797841920078,What's the Worst That Could Happen?,2001,Action,627
116,4.75,6,1.2083005038506547,Big Eden,2000,Drama,1122
121,3.8,5,0.21791054269064264,Evolution,2001,Action,347
124,3.0,1,-0.594736842105263,Swordfish,2001,Action,1572
171,4.333333333333333,6,0.5598990515806522,The Anniversary Party,2001,Comedy,843
178,4.7,5,0.8468648658631637,Bride of the Wind,2001,Romance,1021
213,4.222222222222222,9,0.4826964973528707,Musíme si pomáhat,2000,Comedy,765
218,3.3333333333333335,15,-0.10789977056899348,Whatever Happened to Harold Smith?,2000,Comedy,108
263,3.0,1,-0.594736842105263,Catch-22,1970,War,1235
287,3.2,5,-0.3056707176951541,Forgotten Silver,1995,Comedy,1128
290,3.9375,16,0.3099919912665836,Point Break,1991,Action,397
299,3.75,16,0.2019388094414373,Shag,1989,Comedy,489
302,3.7142857142857144,7,0.03083608059997792,Uncommon Valor,1983,Action,585
305,2.75,12,-0.7552374064238352,Unlawful Entry,1992,Crime,499
324,3.3333333333333335,3,-0.4345153726992881,Youngblood,1986,Drama,131
331,3.0,6,-0.5976135409623445,Gentlemen Prefer Blondes,1953,Comedy,439
427,2.4285714285714284,14,-1.1015251570053457,How to Marry a Millionaire,1953,Comedy,1478
444,3.0,7,-0.7003299937681078,Macabre,1958,Horror,477
446,4.0,9,0.4557510957701947,The Seven Year Itch,1955,Comedy,851
568,3.5,2,-0.15070175438596478,There's No Business Like Show Business,1954,Comedy,1105
633,4.0,3,0.33982243259826933,Tootsie,1982,Comedy,330
753,3.5,5,0.08703672611627837,The Boys Next Door,1985,Action,837
756,3.0,1,-0.594736842105263,Too Late the Hero,1970,Drama,444
766,4.222222222222222,9,0.5887073891399816,Das Trio,1998,,937
828,3.375,4,-0.12002027310455499,Pavilion of Women,2001,War,1884
830,3.1346153846153846,26,-0.3385871560223844,Atlantis: The Lost Empire,2001,Animation,866
844,3.0,1,-0.594736842105263,Lara Croft: Tomb Raider,2001,Adventure,601
892,3.7857142857142856,7,-0.04182452102507301,Dr. Dolittle 2,2001,Comedy,541
1046,3.875,8,0.20876907716551923,The Fast and the Furious,2001,Action,943
1163,2.5,2,-0.9215920235371036,A.I. Artificial Intelligence,2001,Drama,526
2962,3.625,4,0.20383515794734408,Baby Boy,2001,Crime,605
51705,3.5,3,-0.012385622935918198,Crazy/Beautiful,2001,Drama,717
52668,4.5,1,1.1215686274509804,Pootie Tang,2001,Action,616
62344,3.5,4,0.37558496077409886,Snow days,1999,Comedy,260
63515,3.5,2,-0.24452542078778428,Drôle de Félix,2000,Comedy,503
66198,2.5,3,-0.49147260266285997,Down from the Mountain,2001,Music,1615
67799,2.5,1,-0.8784313725490196,Russian Doll,2001,Romance,1898
1351,4.0,2,0.35376873661670216,Sexy Beast,2000,Crime,48
1472,4.0,1,0.2599999999999998,"South of Heaven, West of Hell",2000,Action,1693
1554,3.3333333333333335,6,-0.26740178755006877,Der Krieger und die Kaiserin,2000,Romance,970
747,2.75,2,-0.6548484848484846,Le Placard,2001,Comedy,1314
2380,1.8333333333333333,15,-1.716988056504664,Wolves,1999,Documentary,438
2382,1.8076923076923077,13,-1.8201503085310764,Les Rivières pourpres,2000,Crime,664
3387,3.4,5,-0.1478227764249314,Lumumba,2000,Drama,2066
4084,2.9642857142857144,14,-0.3175361218738807,Pandaemonium,2001,Drama,1102
6482,1.25,4,-2.09059096904104,Cats & Dogs,2001,Comedy,659
6550,2.5,5,-0.8205854689977847,Kiss of the Dragon,2001,Action,1603
6763,2.1666666666666665,6,-1.3430289599815346,Scary Movie 2,2001,Comedy,1589
43836,2.125,4,-1.4669814748093435,Lost and Delirious,2001,Drama,1047
52694,2.25,2,-1.2175826972010175,Baise-moi,2000,Crime,884
54732,2.8333333333333335,3,-0.6069886562095296,Mùa hè chi?u th?ng ??ng,2000,Drama,938
66798,4.0,1,-0.1733333333333329,Alice,1990,Comedy,807
78041,2.75,4,-0.6807002179196882,Another Woman,1988,Drama,1614
82852,2.3333333333333335,6,-1.0060480058223455,Beach Blanket Bingo,1965,Comedy,329
94466,3.7142857142857144,7,0.16956716778650824,I soliti ignoti,1958,Crime,507
96616,2.25,2,-1.283784822286263,The Cannonball Run,1981,Comedy,222
103341,3.55,10,-0.0439645260634328,Cannonball Run II,1984,Action,1508
103883,2.6666666666666665,3,-0.5318683182805318,Speed Zone,1989,Action,1495
104218,2.5,2,-1.033784822286263,Le journal d'une femme de chambre,1964,Crime,1455
116977,2.6666666666666665,3,-0.9925232148575086,Donovan's Brain,1953,Drama,1857
132157,2.0,2,-1.533784822286263,Donovan's Reef,1963,Adventure,535
455,2.838709677419355,31,-0.7075711038470768,Dr. Goldfoot and the Bikini Machine,1965,Comedy,1432
27790,3.9,5,0.2164856850682347,House of Usher,1960,Horror,935
54328,5.0,1,1.20125786163522,Faust – Eine deutsche Volkssage,1926,Drama,1116
84304,3.5,1,-0.2987421383647799,Der letzte Mann,1924,Drama,530
40414,4.333333333333333,3,0.6320228091236495,The Man Who Shot Liberty Valance,1962,Western,425
48738,4.033333333333333,15,0.34582567037010165,Salvador,1986,Drama,307
58706,4.0,1,0.5943877551020407,September,1987,Drama,650
63062,3.6666666666666665,6,-0.031071270274905638,Shadows and Fog,1991,Thriller,342
64622,3.25,4,-0.05263907020330805,Something Wild,1986,Action,942
